City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
469,Armenis,45.2,22.3167,49.42,90,9,4.32,RO,clear sky,2022-11-08 20:41:29
470,Coracao De Jesus,-16.6853,-44.365,77.29,50,95,2.95,BR,overcast clouds,2022-11-08 20:41:29
471,Port Moresby,-9.4431,147.1797,77.63,84,100,5.44,PG,overcast clouds,2022-11-08 20:41:30
472,Prince Rupert,54.3161,-130.3201,29.89,36,0,9.22,CA,clear sky,2022-11-08 20:41:30
473,Maceio,-9.6658,-35.7353,80.04,78,20,13.8,BR,few clouds,2022-11-08 20:41:31
474,Santa Catarina De Tepehuanes,25.35,-105.7333,77.65,20,14,13.69,MX,few clouds,2022-11-08 20:41:31
475,Bridlington,54.0831,-0.1919,52.02,86,61,11.01,GB,broken clouds,2022-11-08 20:41:32
476,San Francisco,37.7749,-122.4194,54.95,81,100,14.0,US,overcast clouds,2022-11-08 20:40:57
477,Iqaluit,63.7506,-68.5145,17.33,78,100,5.75,CA,light snow,2022-11-08 20:41:33
478,Watsa,3.0372,29.5355,63.0,98,100,2.75,CD,overcast clouds,2022-11-08 20:41:33
479,Puerto Quijarro,-17.7833,-57.7667,98.08,17,6,1.1,BO,clear sky,2022-11-08 20:41:34
480,Nome,64.5011,-165.4064,35.67,81,100,18.41,US,light rain,2022-11-08 20:41:34
481,Furano,43.2818,142.4743,34.92,95,96,2.77,JP,overcast clouds,2022-11-08 20:41:35
482,San Cristobal,7.7669,-72.225,77.18,82,92,1.45,VE,light rain,2022-11-08 20:41:35
483,Preobrazheniye,42.9019,133.9064,44.69,85,79,9.31,RU,broken clouds,2022-11-08 20:41:36
484,Fairview,40.8126,-73.999,60.62,26,0,16.11,US,clear sky,2022-11-08 20:38:45
485,Biltine,14.5333,20.9167,80.1,19,2,8.9,TD,clear sky,2022-11-08 20:41:36
486,Araouane,18.9048,-3.5265,76.96,11,19,3.91,ML,few clouds,2022-11-08 20:41:37
487,Jining,35.405,116.5814,53.73,88,100,6.6,CN,overcast clouds,2022-11-08 20:41:38
488,Chara,56.9064,118.2631,7.68,77,52,3.11,RU,broken clouds,2022-11-08 20:41:38
489,Vila Franca Do Campo,37.7167,-25.4333,64.81,83,30,5.79,PT,scattered clouds,2022-11-08 20:41:39
490,Stuttgart,48.7823,9.177,54.64,85,0,1.14,DE,clear sky,2022-11-08 20:41:31
491,Mayya,61.7333,130.2811,-24.48,100,99,0.78,RU,overcast clouds,2022-11-08 20:41:39
492,Ovsyanka,55.9575,92.5519,18.57,96,32,0.85,RU,scattered clouds,2022-11-08 20:41:40
493,Hoi An,15.8794,108.335,76.96,87,72,5.95,VN,broken clouds,2022-11-08 20:41:40
494,Mandalgovi,45.7625,106.2708,34.65,34,100,4.61,MN,overcast clouds,2022-11-08 20:41:41
495,Freising,48.4035,11.7488,49.35,93,0,1.14,DE,clear sky,2022-11-08 20:41:41
496,Emmett,43.8735,-116.4993,53.1,54,60,3.0,US,broken clouds,2022-11-08 20:41:42
497,Manggar,-2.8833,108.2667,76.87,89,93,3.8,ID,overcast clouds,2022-11-08 20:41:42
498,Kampong Chhnang,12.1667,104.55,75.56,74,100,6.29,KH,overcast clouds,2022-11-08 20:41:43
499,Paramonga,-10.6667,-77.8333,67.14,76,18,9.89,PE,few clouds,2022-11-08 20:41:43
500,Maues,-3.3836,-57.7186,82.69,64,100,3.53,BR,overcast clouds,2022-11-08 20:41:44
501,Mahibadhoo,3.7833,72.9667,79.66,79,99,16.35,MV,overcast clouds,2022-11-08 20:41:44
502,Bathsheba,13.2167,-59.5167,84.81,74,40,20.71,BB,scattered clouds,2022-11-08 20:41:45
503,Burevestnik,56.144,43.7883,38.95,100,100,11.18,RU,light rain,2022-11-08 20:41:45
504,Olafsvik,64.8945,-23.7142,41.92,79,100,19.24,IS,overcast clouds,2022-11-08 20:41:46
505,Tomatlan,19.9333,-105.25,86.49,56,0,6.85,MX,clear sky,2022-11-08 20:41:46
506,Cuiaba,-15.5961,-56.0967,100.33,20,0,3.44,BR,clear sky,2022-11-08 20:37:52
507,Fethiye,36.6217,29.1164,57.07,56,5,5.53,TR,clear sky,2022-11-08 20:41:47
508,Mandera,3.9366,41.867,85.42,48,77,7.4,KE,broken clouds,2022-11-08 20:41:47
509,Akdepe,42.0551,59.3788,39.29,57,16,7.38,TM,few clouds,2022-11-08 20:41:48
510,Bartica,6.4,-58.6167,78.78,91,99,2.73,GY,overcast clouds,2022-11-08 20:41:49
511,Quatre Cocos,-20.2078,57.7625,74.08,72,49,9.53,MU,scattered clouds,2022-11-08 20:41:49
512,Kidal,18.4411,1.4078,75.34,11,0,10.83,ML,clear sky,2022-11-08 20:42:50
513,Bulolo,-7.2,146.65,73.08,93,100,1.12,PG,overcast clouds,2022-11-08 20:42:50
514,Yanam,16.7333,82.2167,72.43,81,53,4.59,IN,broken clouds,2022-11-08 20:42:51
515,Bose,45.4612,8.0137,49.28,79,94,1.95,IT,overcast clouds,2022-11-08 20:42:51
516,Chirongui,-12.9319,45.1483,78.73,80,8,11.34,YT,clear sky,2022-11-08 20:42:52
517,Manjeshwar,12.7194,74.8861,77.95,82,9,4.43,IN,clear sky,2022-11-08 20:42:52
518,Fontem,5.4685,9.8818,67.26,85,83,1.92,CM,light rain,2022-11-08 20:42:53
519,Invermere,50.5167,-116.0354,19.36,52,28,1.01,CA,scattered clouds,2022-11-08 20:42:53
520,Butembo,0.15,29.2833,56.39,97,100,3.15,CD,overcast clouds,2022-11-08 20:42:54
521,Nioro,13.35,-15.75,80.44,40,100,5.68,GM,overcast clouds,2022-11-08 20:42:54
522,Viedma,-40.8135,-62.9967,83.16,27,100,11.1,AR,overcast clouds,2022-11-08 20:40:28
523,Idukki,9.85,76.9667,67.06,96,100,3.78,IN,overcast clouds,2022-11-08 20:42:55
524,Svetlyy,54.675,20.1347,51.85,87,100,14.29,RU,overcast clouds,2022-11-08 20:42:55
525,Lakatoro,-16.0999,167.4164,82.31,75,12,4.88,VU,few clouds,2022-11-08 20:42:56
526,Ocean City,39.2776,-74.5746,60.82,34,35,10.0,US,scattered clouds,2022-11-08 20:42:56
527,Maniitsoq,65.4167,-52.9,16.14,52,4,6.89,GL,clear sky,2022-11-08 20:42:57
528,Mangrol,21.1167,70.1167,75.9,59,0,10.36,IN,clear sky,2022-11-08 20:42:57
529,Bardiyah,31.7561,25.0865,66.38,68,8,12.17,LY,clear sky,2022-11-08 20:42:58
530,Havoysund,70.9963,24.6622,37.63,87,58,9.06,NO,broken clouds,2022-11-08 20:42:58
531,Pendleton,45.6721,-118.7886,46.8,73,0,19.57,US,clear sky,2022-11-08 20:41:22
532,Mecca,21.4267,39.8261,76.69,63,1,4.41,SA,clear sky,2022-11-08 20:42:59
533,Pringsewu,-5.3582,104.9744,73.6,97,100,2.66,ID,overcast clouds,2022-11-08 20:43:00
534,Windhoek,-22.5594,17.0832,65.1,55,0,12.33,NA,clear sky,2022-11-08 20:41:47
535,Jiwani,25.05,61.7417,79.68,73,4,3.98,PK,clear sky,2022-11-08 20:43:00
536,Yining,29.0361,114.5636,57.99,82,0,1.14,CN,clear sky,2022-11-08 20:43:01
537,Srinivaspur,13.3333,78.2167,62.92,93,18,3.42,IN,few clouds,2022-11-08 20:43:01
538,Qaqortoq,60.7167,-46.0333,18.63,72,16,8.32,GL,few clouds,2022-11-08 20:43:02
539,Shuangyang,43.5242,125.6736,42.28,57,0,15.32,CN,clear sky,2022-11-08 20:43:02
540,Angoram,-4.0625,144.0661,74.73,95,100,1.99,PG,overcast clouds,2022-11-08 20:43:03
541,Airai,-8.9266,125.4092,60.51,78,72,1.72,TL,light rain,2022-11-08 20:43:03
542,Fomboni,-12.28,43.7425,78.46,81,3,15.05,KM,clear sky,2022-11-08 20:43:04
543,Bambanglipuro,-7.95,110.2833,75.85,87,99,2.08,ID,overcast clouds,2022-11-08 20:43:04
544,Okhotsk,59.3833,143.3,1.15,73,0,18.1,RU,clear sky,2022-11-08 20:43:05
545,Disna,55.568,28.1971,47.79,92,100,11.03,BY,overcast clouds,2022-11-08 20:43:05
546,Buraydah,26.326,43.975,70.25,33,4,8.95,SA,clear sky,2022-11-08 20:43:06
547,Korla,41.7597,86.1469,46.74,44,29,9.35,CN,scattered clouds,2022-11-08 20:43:07
548,Hovd,48.0056,91.6419,33.48,64,100,3.71,MN,overcast clouds,2022-11-08 20:43:07
549,The Valley,18.217,-63.0578,82.81,83,20,10.36,AI,few clouds,2022-11-08 20:43:08
550,Jawhar,2.7809,45.5005,76.6,83,92,6.11,SO,light rain,2022-11-08 20:43:08
551,Erenhot,43.6475,111.9767,39.54,35,83,7.29,CN,broken clouds,2022-11-08 20:43:09
552,Bubaque,11.2833,-15.8333,83.8,66,100,11.79,GW,overcast clouds,2022-11-08 20:43:09
553,Kununurra,-15.7667,128.7333,80.58,89,15,2.3,AU,few clouds,2022-11-08 20:43:10
554,Whitehorse,60.7161,-135.0538,14.09,66,100,12.66,CA,overcast clouds,2022-11-08 20:41:32
555,Ossora,59.2353,163.0719,17.06,72,98,11.7,RU,overcast clouds,2022-11-08 20:43:11
556,Vrangel,42.7297,133.0839,48.11,88,58,8.01,RU,broken clouds,2022-11-08 20:43:11
557,Mandan,46.8267,-100.8896,42.78,64,0,11.5,US,clear sky,2022-11-08 20:43:12
558,Aleksandrov Gay,50.147,48.5704,33.96,75,86,7.29,RU,overcast clouds,2022-11-08 20:43:12
559,Rosita,13.9268,-84.4032,90.7,43,32,4.43,NI,scattered clouds,2022-11-08 20:43:13
560,Vanavara,60.34,102.2797,12.81,95,100,6.85,RU,overcast clouds,2022-11-08 20:44:13
561,Bosaso,11.2842,49.1816,80.35,78,38,3.47,SO,scattered clouds,2022-11-08 20:44:14
562,Kijang,35.2442,129.2139,44.33,50,0,3.76,KR,clear sky,2022-11-08 20:44:15
563,Sambava,-14.2667,50.1667,70.41,89,59,7.27,MG,light rain,2022-11-08 20:44:15
564,Umarkot,25.3616,69.7362,73.71,40,0,6.42,PK,clear sky,2022-11-08 20:44:16
565,Grand Forks,47.9417,-97.4337,38.93,87,100,18.41,US,mist,2022-11-08 20:44:16
566,Uddevalla,58.3478,11.9424,53.08,96,100,3.0,SE,overcast clouds,2022-11-08 20:44:17
567,Morlaix,48.5833,-4.0,55.56,86,75,16.11,FR,broken clouds,2022-11-08 20:44:17
568,Ponta Delgada,37.7333,-25.6667,65.12,82,20,14.97,PT,few clouds,2022-11-08 20:44:18
569,Atasu,48.6814,71.6433,24.48,77,21,6.73,KZ,few clouds,2022-11-08 20:41:22
570,Cabedelo,-6.9811,-34.8339,81.27,75,97,8.61,BR,overcast clouds,2022-11-08 20:44:19
571,Ous,60.9058,61.5186,24.82,94,100,4.0,RU,overcast clouds,2022-11-08 20:44:19
572,Warrington,53.3925,-2.5802,51.31,89,40,8.05,GB,scattered clouds,2022-11-08 20:44:20
573,Syracuse,37.0881,15.2792,63.77,72,23,2.71,IT,few clouds,2022-11-08 20:44:20
574,Carrollton,32.9537,-96.8903,82.17,73,75,11.5,US,broken clouds,2022-11-08 20:41:10
575,Bathurst,-33.4166,149.5806,52.72,96,6,3.56,AU,clear sky,2022-11-08 20:42:25
576,Asfi,32.2994,-9.2372,64.8,79,11,3.18,MA,few clouds,2022-11-08 20:44:21
577,Temerloh,3.4483,102.4176,74.98,99,100,1.95,MY,overcast clouds,2022-11-08 20:44:22
578,Conceicao Do Araguaia,-8.2578,-49.2647,73.81,94,100,3.83,BR,overcast clouds,2022-11-08 20:44:22
579,Kamenka,51.3223,42.7678,33.53,78,100,8.61,RU,overcast clouds,2022-11-08 20:44:23
580,Sinnamary,5.3833,-52.95,78.13,85,85,4.47,GF,light rain,2022-11-08 20:44:24
581,Vikarabad,17.3333,77.9,63.16,62,37,5.17,IN,scattered clouds,2022-11-08 20:44:24
582,Kurilsk,45.2333,147.8833,43.27,69,98,11.65,RU,overcast clouds,2022-11-08 20:44:25
583,Riyadh,24.6877,46.7219,78.94,21,1,4.79,SA,clear sky,2022-11-08 20:44:25
584,Heidenau,50.9722,13.8674,54.75,89,0,10.36,DE,clear sky,2022-11-08 20:44:26
585,Tranas,58.0372,14.9782,50.4,87,100,10.02,SE,overcast clouds,2022-11-08 20:44:26
586,Miragoane,18.4423,-73.0876,82.24,67,19,8.19,HT,light rain,2022-11-08 20:44:27
587,Hermiston,45.8404,-119.2895,45.95,59,0,12.66,US,clear sky,2022-11-08 20:44:27
588,Atambua,-9.1061,124.8925,75.74,82,89,1.19,ID,overcast clouds,2022-11-08 20:44:28
589,Atar,20.5169,-13.0499,83.12,15,100,5.26,MR,overcast clouds,2022-11-08 20:44:28
590,Neuquen,-38.9516,-68.0591,87.69,19,0,3.44,AR,clear sky,2022-11-08 20:44:29
591,Muros,42.7762,-9.0603,60.1,85,100,18.19,ES,overcast clouds,2022-11-08 20:44:29
592,San Andres Del Rabanedo,42.6117,-5.6167,52.77,100,100,6.91,ES,overcast clouds,2022-11-08 20:44:30
593,Kushima,31.4583,131.2333,57.6,80,4,4.72,JP,clear sky,2022-11-08 20:44:30
594,Axim,4.8699,-2.2405,78.26,86,34,7.43,GH,moderate rain,2022-11-08 20:44:31
595,Cidreira,-30.1811,-50.2056,61.5,92,100,13.96,BR,moderate rain,2022-11-08 20:44:31
596,Khor,47.8861,134.9464,28.04,75,4,6.26,RU,clear sky,2022-11-08 20:44:32
597,Luwuk,-0.9516,122.7875,77.56,82,100,2.66,ID,overcast clouds,2022-11-08 20:44:32
598,Yertsevo,60.7966,40.086,35.69,98,100,6.64,RU,overcast clouds,2022-11-08 20:44:33
599,Petawawa,45.9001,-77.3328,41.79,47,0,9.22,CA,clear sky,2022-11-08 20:44:34
600,Plainview,40.7765,-73.4673,58.68,34,0,16.11,US,clear sky,2022-11-08 20:44:34
601,Matinha,-3.1006,-45.0336,75.04,92,100,4.74,BR,light rain,2022-11-08 20:44:35
602,Hirara,24.8,125.2833,77.49,78,3,19.48,JP,clear sky,2022-11-08 20:44:35
603,San Policarpo,12.1791,125.5072,80.94,84,71,7.7,PH,broken clouds,2022-11-08 20:44:36
604,Hofn,64.2539,-15.2082,42.94,79,100,17.16,IS,overcast clouds,2022-11-08 20:44:36
605,Liku,-0.7275,119.8922,74.25,91,100,2.59,ID,overcast clouds,2022-11-08 20:44:37
606,Dunedin,-45.8742,170.5036,60.35,64,100,2.15,NZ,moderate rain,2022-11-08 20:44:37
607,Shache,38.4167,77.2406,43.27,39,64,7.36,CN,broken clouds,2022-11-08 20:45:38
608,Geraldton,-28.7667,114.6,52.21,87,51,3.44,AU,broken clouds,2022-11-08 20:45:38
609,Akyab,20.15,92.9,72.81,84,36,7.96,MM,scattered clouds,2022-11-08 20:45:39
610,Port Lincoln,-34.7333,135.8667,70.43,56,100,17.27,AU,overcast clouds,2022-11-08 20:45:39
611,Khurba,50.4072,136.8819,27.61,77,24,12.41,RU,few clouds,2022-11-08 20:45:40
612,Vigrestad,58.5667,5.7,51.96,92,89,15.59,NO,overcast clouds,2022-11-08 20:45:41
613,Villazon,-22.0866,-65.5942,51.84,50,79,21.18,BO,broken clouds,2022-11-08 20:45:41
614,Tugulym,57.0591,64.6425,28.47,91,100,6.46,RU,overcast clouds,2022-11-08 20:45:42
615,Nadvoitsy,63.8667,34.3167,37.96,97,100,6.53,RU,overcast clouds,2022-11-08 20:45:42
616,Sibolga,1.7427,98.7792,74.64,95,100,2.48,ID,overcast clouds,2022-11-08 20:45:43
617,Port Hedland,-20.3167,118.5667,68.05,83,0,9.22,AU,clear sky,2022-11-08 20:45:43
618,Road Town,18.4167,-64.6167,82.49,89,75,11.5,VG,broken clouds,2022-11-08 20:45:44
619,Edson,53.5835,-116.4356,3.34,72,0,1.14,CA,clear sky,2022-11-08 20:45:44
620,Yuzhne,46.6221,31.1013,47.48,51,20,3.02,UA,few clouds,2022-11-08 20:45:45
621,Antipino,57.1068,65.7576,28.69,91,100,6.58,RU,overcast clouds,2022-11-08 20:45:45
622,Baglan,36.1307,68.7083,41.58,91,100,0.69,AF,overcast clouds,2022-11-08 20:45:46
623,Aksu,41.1231,80.2644,43.74,39,100,0.31,CN,overcast clouds,2022-11-08 20:45:46
624,Abu Dhabi,24.4667,54.3667,82.42,51,0,5.75,AE,clear sky,2022-11-08 20:42:06
625,Manyana,-23.4,21.7167,72.25,41,74,6.8,BW,broken clouds,2022-11-08 20:45:47
626,Seoul,37.5683,126.9778,45.84,97,40,3.44,KR,fog,2022-11-08 20:41:11
627,Morant Bay,17.8815,-76.4093,85.62,76,34,1.59,JM,scattered clouds,2022-11-08 20:45:48
628,North Vanlaiphai,23.1333,93.0667,48.24,90,54,2.75,IN,broken clouds,2022-11-08 20:45:48
629,Cardston,49.2,-113.3019,8.74,56,92,2.3,CA,overcast clouds,2022-11-08 20:45:09
630,Spassk-Ryazanskiy,54.4072,40.3806,39.67,88,100,11.43,RU,overcast clouds,2022-11-08 20:45:49
631,Ternate,0.8,127.4,81.72,73,100,0.83,ID,overcast clouds,2022-11-08 20:45:50
632,Basco,20.4487,121.9702,79.52,83,94,19.69,PH,overcast clouds,2022-11-08 20:45:50
633,Albury,-36.0833,146.9167,65.01,100,8,3.44,AU,clear sky,2022-11-08 20:45:51
634,College,64.8569,-147.8028,24.98,88,75,0.0,US,broken clouds,2022-11-08 20:45:35
635,Nejdek,50.3224,12.7294,52.29,86,0,4.61,CZ,clear sky,2022-11-08 20:45:52
636,Sakaiminato,35.55,133.2333,49.98,87,40,4.61,JP,scattered clouds,2022-11-08 20:45:52
637,Vadlapudi,14.3167,79.8,73.81,78,62,3.58,IN,broken clouds,2022-11-08 20:45:53
638,Carbondale,37.7273,-89.2168,67.05,38,100,0.0,US,overcast clouds,2022-11-08 20:45:53
639,Koutsouras,35.0339,25.9469,64.11,60,2,13.06,GR,clear sky,2022-11-08 20:45:54
640,Darnah,32.767,22.6367,66.94,76,11,12.21,LY,few clouds,2022-11-08 20:45:54
641,Harlingen,26.1906,-97.6961,87.06,83,68,12.3,US,broken clouds,2022-11-08 20:45:55
642,Moron,-34.6534,-58.6198,80.8,68,25,11.99,AR,scattered clouds,2022-11-08 20:45:55
643,Beringovskiy,63.05,179.3167,22.73,88,100,4.63,RU,overcast clouds,2022-11-08 20:45:56
644,Yuanping,38.7153,112.7575,48.9,47,100,1.32,CN,light rain,2022-11-08 20:45:56
645,Tocopilla,-22.092,-70.1979,67.33,57,21,3.83,CL,few clouds,2022-11-08 20:45:57
646,Dergachi,51.2328,48.7659,32.86,80,92,7.63,RU,overcast clouds,2022-11-08 20:45:58
647,Taksimo,56.3444,114.8794,11.91,83,95,4.72,RU,overcast clouds,2022-11-08 20:45:58
648,Verkhnyaya Inta,65.9811,60.3094,25.09,97,98,5.12,RU,light snow,2022-11-08 20:45:59
649,Gazojak,41.1875,61.4036,40.17,60,6,8.25,TM,clear sky,2022-11-08 20:46:59
650,Sept-Iles,50.2001,-66.3821,39.72,54,75,20.71,CA,broken clouds,2022-11-08 20:47:00
651,Portobelo,9.55,-79.65,80.04,82,99,3.89,PA,light rain,2022-11-08 20:47:00
652,Pennagaram,12.1333,77.9,67.53,94,100,4.09,IN,overcast clouds,2022-11-08 20:47:01
653,San Borja,-14.8167,-66.85,95.94,27,32,1.72,BO,scattered clouds,2022-11-08 20:47:01
654,Kalakamati,-20.5929,27.3121,73.76,57,69,1.9,BW,broken clouds,2022-11-08 20:47:02
655,Bronnoysund,65.4625,12.1997,41.0,56,0,16.11,NO,clear sky,2022-11-08 20:47:02
656,Graaff-Reinet,-32.2522,24.5308,62.92,74,62,5.68,ZA,broken clouds,2022-11-08 20:47:03
657,Herran,7.5061,-72.4833,66.4,96,100,2.35,CO,overcast clouds,2022-11-08 20:47:03
658,Clifton,40.8584,-74.1638,60.58,28,0,8.05,US,clear sky,2022-11-08 20:45:04
659,La Ronge,55.1001,-105.2842,10.65,85,100,11.5,CA,light snow,2022-11-08 20:47:05
660,Visconde Do Rio Branco,-21.0103,-42.8406,66.81,38,49,7.65,BR,heavy intensity rain,2022-11-08 20:47:05
661,La Romana,18.4273,-68.9728,84.56,89,75,5.75,DO,broken clouds,2022-11-08 20:47:06
662,Beyneu,45.3167,55.2,36.54,74,100,8.5,KZ,overcast clouds,2022-11-08 20:47:06
663,Sychevka,55.8252,34.2736,42.62,92,90,10.8,RU,overcast clouds,2022-11-08 20:47:07
664,Gizo,-8.103,156.8419,82.85,74,99,12.73,SB,light rain,2022-11-08 20:47:07
665,Alice Springs,-23.7,133.8833,74.75,50,40,6.91,AU,scattered clouds,2022-11-08 20:47:08
666,Nacozari,25.3366,-108.2574,85.1,51,45,9.73,MX,scattered clouds,2022-11-08 20:47:09
667,Sur,22.5667,59.5289,80.83,61,48,10.29,OM,scattered clouds,2022-11-08 20:47:09
668,Koscierzyna,54.1223,17.9812,49.71,84,100,11.3,PL,overcast clouds,2022-11-08 20:46:22
669,Falun,60.6036,15.626,45.01,97,100,2.51,SE,overcast clouds,2022-11-08 20:47:10
670,Bow Island,49.8668,-111.3684,3.38,78,100,9.22,CA,overcast clouds,2022-11-08 20:47:11
671,Suntar,62.1444,117.6319,6.66,98,100,1.74,RU,overcast clouds,2022-11-08 20:47:11
672,Marystown,47.1666,-55.1483,43.09,64,92,29.37,CA,overcast clouds,2022-11-08 20:43:11
673,Gat,31.61,34.7642,65.39,100,35,1.23,IL,scattered clouds,2022-11-08 20:47:12
674,Tazovskiy,67.4667,78.7,1.9,94,100,9.91,RU,overcast clouds,2022-11-08 20:47:13
675,Kharagauli,42.0214,43.1977,48.33,75,100,4.72,GE,overcast clouds,2022-11-08 20:47:13
676,Odweyne,9.4092,45.064,76.96,51,66,7.45,SO,broken clouds,2022-11-08 20:47:14
677,Devils Lake,48.1128,-98.8651,37.94,77,100,13.8,US,overcast clouds,2022-11-08 20:47:14
678,Xuddur,4.1213,43.8894,74.01,75,31,11.83,SO,scattered clouds,2022-11-08 20:47:15
679,Haines Junction,60.7522,-137.5108,12.15,62,83,1.14,CA,broken clouds,2022-11-08 20:47:15
680,Carauari,-4.8828,-66.8958,82.18,72,95,3.2,BR,overcast clouds,2022-11-08 20:47:16
681,Mao,39.8885,4.2658,66.76,82,40,5.75,ES,scattered clouds,2022-11-08 20:47:17
682,Benguela,-12.5763,13.4055,75.4,78,50,8.1,AO,scattered clouds,2022-11-08 20:47:17
683,Lajedo,-8.6636,-36.32,72.95,73,62,10.89,BR,broken clouds,2022-11-08 20:47:18
684,Cuencame,24.8711,-103.6964,82.38,21,0,5.95,MX,clear sky,2022-11-08 20:47:19
685,Termoli,41.9888,14.9895,58.78,76,16,4.81,IT,few clouds,2022-11-08 20:47:20
686,Rognan,67.0953,15.3878,35.89,80,3,9.66,NO,clear sky,2022-11-08 20:47:20
687,Timra,62.487,17.3257,36.68,93,100,2.3,SE,moderate rain,2022-11-08 20:47:21
688,Saint-Augustin,51.226,-58.6502,36.77,59,96,22.93,CA,overcast clouds,2022-11-08 20:43:11
689,Misratah,32.3754,15.0925,68.92,63,0,4.43,LY,clear sky,2022-11-08 20:47:22
690,Kirn,49.7833,7.45,58.62,93,100,8.72,DE,light rain,2022-11-08 20:47:22
691,Mugur-Aksy,50.35,90.5,22.93,86,100,4.29,RU,overcast clouds,2022-11-08 20:47:23
692,Cabra,37.4725,-4.4421,59.02,64,100,2.84,ES,overcast clouds,2022-11-08 20:47:23
693,Sobolevo,54.4299,31.8996,45.46,94,100,10.65,RU,overcast clouds,2022-11-08 20:47:24
694,Husavik,66.0449,-17.3389,40.26,95,100,19.55,IS,overcast clouds,2022-11-08 20:47:24
695,Ust-Koksa,50.2696,85.6108,30.07,97,100,1.81,RU,light snow,2022-11-08 20:48:25
696,Tallahassee,30.4383,-84.2807,85.08,45,40,14.97,US,scattered clouds,2022-11-08 20:43:31
697,Dalby,-27.1833,151.2667,66.97,71,0,13.11,AU,clear sky,2022-11-08 20:48:25
698,Mazatlan,23.2167,-106.4167,81.91,69,2,7.0,MX,clear sky,2022-11-08 20:48:26
699,Komsomolskiy,40.4272,71.7189,41.72,75,75,4.61,UZ,broken clouds,2022-11-08 20:48:26
700,Doume,4.2333,13.45,72.52,73,75,1.28,CM,broken clouds,2022-11-08 20:48:27
701,Mafinga,-7.25,35.0667,76.39,47,57,5.82,TZ,broken clouds,2022-11-08 20:48:27
702,Chumikan,54.7183,135.315,22.5,88,100,8.08,RU,overcast clouds,2022-11-08 20:48:28
703,Krasnoselkup,65.7,82.4667,21.04,96,100,8.14,RU,light snow,2022-11-08 20:48:28
704,Greenwood,34.1668,-82.1165,75.36,27,0,10.36,US,clear sky,2022-11-08 20:48:29
